cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
discovered-44f263f48d93c801,144050,University of Chicago Medical Center,Illinois,2024-02-01,2024,staff_layoff,"University of Chicago Medical Center laid off 180 employees. The medical center is affiliated with the University of Chicago, a four-year research institution.","University of Chicago Medical Center laid off 180 employees. The medical center is affiliated with the University of Chicago, a four-year research institution. [model: high confidence]","University of Chicago Medical Center laid off 180 employees. The medical center is affiliated with the University of Chicago, a four-year research institution.",https://news.google.com/rss/articles/CBMinAFBVV95cUxPYXBISHE0dlN2UXJvVkltbUlSeWNLTVRweExkekdrRlVWeXdTbGJPaXRKR1NqT3I1MDVmQ2RVc2NuOXkwSDdjTGQ0enZSSFFSZ2pYR3NsNGdaeUFucHlOb2cwdURPSmx6cFJpU3htQXVxcl9XYW9GaHhqTnl0T2tjUE5jekxFeFJCeU5xRGNTT3BoMU9lNG5zX1lkalrSAaIBQVVfeXFMTURUYjYzd2VqUFhkc2dQX1ZaU1J1RDZHb2RzZ2VjNFBWLXAxOExTZk45ZTRkNUVPekFFOGNFWm9RWDZZUl9zRkZ5QUhGR2tsQjRyQTJUX2J0b1lzYllaRjVFVlFVdHduX2IzLU1VODNjU1RUTlFISHpUQ2xJSk9LUUFkem15TmstSzE0WXQzLUJlaXFYb3FQS2NCYXR3d2ZtZGtn?oc=5&hl=en-US&gl=US&ceid=US%3Aen,180 employees laid off at University of Chicago Medical Center - FOX 32 Chicago,FOX 32 Chicago,news_scan
discovered-bf3477f1366b1ade,201195,Baldwin Wallace University,Ohio,2024-02-02,2024,staff_layoff,Baldwin Wallace University announced layoffs and program cuts as the institution addresses a budget deficit. The specific number of positions affected and programs cut were not disclosed in the available article text.,Baldwin Wallace University announced layoffs and program cuts as the institution addresses a budget deficit. The specific number of positions affected and programs cut were not disclosed in the available article text. [model: high confidence] [also: https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUXhYcmo5SWI4Q2l4RHcxWUs3dHFkdkQ4RVpzUDdFRHdBYk45eTk0b3NXOWQxYjdFcUI5YWZNV3J5djJIeEFuYTFud2VJYTZ2UFlKM0hfcDg1RHJpZll4OU1kbm1xVTAyMVhyZzNiUmd5VExobHFrczBIa3hJTnRsOTRGdXBiMUN2MTVjTU5YSjRJN0U4QU1xdWdhRnhOQ1ZROEcxeU54WTB5Zw?oc=5&hl=en-US&gl=US&ceid=US%3Aen],Baldwin Wallace University announced layoffs and program cuts as the institution addresses a budget deficit. The specific number of positions affected and programs cut were not disclosed in the available article text.,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOemt1NjBCbFNENEkyWTJxWnk2Nnh4bFhaZi1DVXp0c1dsMFQ3V2pKeF80TUhNb00xOWFIVG5iTkg2SWhZb0k1YXpENU5odGlEZk9LWFdnTFdiZVRRQ3pTVUd4OXIzeVpVbnBYdGs4eUZhWDJOazU5cEh3MWsyUXFtLUdIYW5yOWZLWVY4QXR5TXRDdC0wOWRCdi1zc0wxc1BWd2thOG1lUlVEMGdwNUladTExbkhrckxRSEZHOEhqSm04RklYYzJVMElIOVg5M1F0azh0S194MnBoRURmdnN6c0Vmb2pqQQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,"Baldwin Wallace University announces layoffs, program cuts amid budget deficit - WKYC",WKYC,news_scan
discovered-6d6164e8f75dc9d0,195234,The College of Saint Rose,New York,2024-02-06,2024,campus_closure,SUNY New Paltz will support The College of Saint Rose students through a new Teach-Out Agreement - SUNY New Paltz,SUNY New Paltz will support The College of Saint Rose students through a new Teach-Out Agreement - SUNY New Paltz,SUNY New Paltz will support The College of Saint Rose students through a new Teach-Out Agreement - SUNY New Paltz,https://news.google.com/rss/articles/CBMie0FVX3lxTE5IT0s3X3lvMWIxanotOHVKcXpUcWg1U3gxTkxuLTNIcDhZQmM1MFFqTVE0eW04bkhJeDZnc3c1QzdOS2UwYVBwOTRqeU5OTVdtaDAtWFlEdmlwVUxzRWY1RFZKQUNOZFM0N2R3SUVfcHVRRjN1cWVuQ0JfYw?oc=5&hl=en-US&gl=US&ceid=US%3Aen,SUNY New Paltz will support The College of Saint Rose students through a new Teach-Out Agreement - SUNY New Paltz,SUNY New Paltz,news_scan
discovered-b1a2ad71ea2cbe02,204468,Notre Dame College,Ohio,2024-02-29,2024,campus_closure,Mercyhurst confirms teach-out agreement following announcement that Notre Dame College of Ohio is closing - Mercyhurst,Mercyhurst confirms teach-out agreement following announcement that Notre Dame College of Ohio is closing - Mercyhurst [also: https://news.google.com/rss/articles/CBMi0AFBVV95cUxQcTkxYUN6Y0ZuOFRxZklvQUYxc0NseHVmZkp4c0FDZFBuSWlHLWdreDZNMzNYblNiVVoya1F5V0NYYmJDZ0l0NHlVQmx1UzFmYWlLM2NpMmFsSXdQSEozZ1VXajQwc2R5aHVrbFVyWGR3bUp1SHRCcG1wVGZWd29aeDhCdkRfNkcwNW0tNE1xcS1USmtkZUhzNTd1R01RY1JJQlFWa0E3c0oybmpXT2RqWTd0cWJjd21NRDdXWXloekphaGhyRDM2RVFiSVZQdk1W?oc=5&hl=en-US&gl=US&ceid=US%3Aen; https://news.google.com/rss/articles/CBMiswFBVV95cUxPVEZCbVVCbWpRT3Ruc2k5eWhRU1lRV3cwNjJNRzYwczhGQVY2bkQ3dzJQRFJjTzZ5bkdKQktIVnpzYnlwY1h3WWVva1B4WXN1d0EwUjYxTjBNVHFVNDUzaTVoRW5kb2J3VmhaSnF0TWpGMUVXSE12azlUelpHTmYtZXNzalB4Ymw5c2tiOEJidmI1S0YwaWtKcFR2T0QwMVhwSi13S29BRldoa21hNTJDU1Bkdw?oc=5&hl=en-US&gl=US&ceid=US%3Aen],Mercyhurst confirms teach-out agreement following announcement that Notre Dame College of Ohio is closing - Mercyhurst,https://news.google.com/rss/articles/CBMixAFBVV95cUxNTVhhY1JtRUo5VURyLW0tU01vWF8zcWNUNnR0anBsdjY5T1JiN3N6VTJQVTBxbFdIdG1RamlFcC1UbnRKZTVwUkJSMVEtS1FIMFhESGp5RTlzZ0FHdUVPdE9LcHljaTZ3WmtndlRmSllJZGhWZGFRN2ZudkcxdjNLbkUycnFBYXlEZ1phSFFXNExHQWRyZzdwSWh6WlFZRDJOMm9xV2pPbjFDQlZaTHpra1FGRFFzcVJGLVNpaEtzS1ZLQmxS?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Mercyhurst confirms teach-out agreement following announcement that Notre Dame College of Ohio is closing - Mercyhurst,Mercyhurst,news_scan
discovered-7ddc2a0c4a14d211,442930,University of Antelope Valley,California,2024-03-12,2024,campus_closure,University of Antelope Valley in California Announces Closure - Erudera,University of Antelope Valley in California Announces Closure - Erudera,University of Antelope Valley in California Announces Closure - Erudera,https://news.google.com/rss/articles/CBMikAFBVV95cUxOX1YxTF9JdHRhTy1iZHVXb2Q2TDhNZEtnTklyVHlUOXJIR2Z5eHNoUkxLcnVpR21NQVNTMXU1ekdoQk5abUZIXy15b0JEYUQzZjVra0RpU1VPcEpFZEw1el8wV2NQUTB1eG1CM1Zlb3ZtRE1pTlI2UVc0d2VKYzY1ZUZUMEc3VHlkWUdfQkI5YXg?oc=5&hl=en-US&gl=US&ceid=US%3Aen,University of Antelope Valley in California Announces Closure - Erudera,Erudera,news_scan
discovered-616955fa9a385f11,204468,Notre Dame College,Ohio,2024-03-22,2024,campus_closure,AU to serve as a teach-out partner for Notre Dame College students - Ashland University,AU to serve as a teach-out partner for Notre Dame College students - Ashland University,AU to serve as a teach-out partner for Notre Dame College students - Ashland University,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPZS1SWGNtRl9nVWxTZWw2aWZEa1ZVS3lkYWo2dUxtZHJhN0lNOGs0REZ0VTZRbVRFMmRCdUZPLWppNE9SazVwVDBJcTRYUW5DNFdyaWF2SVhRV3JNclhDOG5LaHdDa0pSZUpiNGRjV2F3UG0yN2hYcEY2TFlDLVMwcFgxVzhQSnpOTDhN?oc=5&hl=en-US&gl=US&ceid=US%3Aen,AU to serve as a teach-out partner for Notre Dame College students - Ashland University,Ashland University,news_scan
discovered-f9e32af3218a52b2,213303,Keystone College,Pennsylvania,2024-04-05,2024,campus_closure,Accrediting agency tells Keystone College to plan to help students in case closure is necessary - WVIA Public Media,Accrediting agency tells Keystone College to plan to help students in case closure is necessary - WVIA Public Media,Accrediting agency tells Keystone College to plan to help students in case closure is necessary - WVIA Public Media,https://news.google.com/rss/articles/CBMib0FVX3lxTE1POUZMcmJZZ0Z3RFFlVTBia3h0dFNkcF9XY0ZEVUFiWjgyMFFCU2N2VXlEQ0lEdGJ2aUZBc0Myc2kzc1lwRTJwbWJwTmlvN1NZbHpiR3ItM196blMwZlFRN29WOXhQakRGQVBTWUFIWQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Accrediting agency tells Keystone College to plan to help students in case closure is necessary - WVIA Public Media,WVIA Public Media,news_scan
discovered-28ef9fb5d9b60cfc,228787,University of Texas at Dallas,Texas,2024-04-15,2024,program_suspension,University of Texas at Dallas Eliminates More Than 20 DEI-Related Jobs - Texas Scorecard,University of Texas at Dallas Eliminates More Than 20 DEI-Related Jobs - Texas Scorecard,University of Texas at Dallas Eliminates More Than 20 DEI-Related Jobs - Texas Scorecard,https://news.google.com/rss/articles/CBMipwFBVV95cUxQUVl2Z3hlUTBEZmFMaUVqMzVRUVhBY2pkd3pzQndjRjJyWE5aODByVGNrMFZacXRqcVI5d0QyRGN6NlRGMWYzYVNmenNqU1BKNG1XTm0wLV9keG1RM3R0OVRUZVk1b2FQMnM1M0ozQ3JRRHJqVldmandUNTJCV3NaaGlJaGQ5eFJuTk1UU0JWS0h4UUsxZVUwbThfLXFQSXJJX05IVVhZSQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,University of Texas at Dallas Eliminates More Than 20 DEI-Related Jobs - Texas Scorecard,Texas Scorecard,news_scan
discovered-4f5edc5d765eeccf,197230,Wells College,New York,2024-04-29,2024,campus_closure,Wells College officials say school closing at semester's end - Spectrum News,Wells College officials say school closing at semester's end - Spectrum News [also: https://news.google.com/rss/articles/CBMioAFBVV95cUxQVWt5Zk8yNWNfc3ZhZ29BajgzczBLZk1LRlpRWVE4ajZSR2w2ZzJhUmt4TmpDajZyRTJyS2c3RlJUMXpnZkwyVVVRQVFJcVh3R1BFMFRnVEtkNDNoWHdJSkJHY0pJejNwUlplVUdLNmFZNFFyMmpYaHpWbWxJSm10UXdhUFMzaVBfSnJXSi1jMFVaRjNzUmI3VThsZFFPNzBO?oc=5&hl=en-US&gl=US&ceid=US%3Aen; https://news.google.com/rss/articles/CBMifEFVX3lxTE1wcWFDc3ZqWUdSWGpjQ2pZMHozWms4RHdvTU9adjdYYWVyZm1wYU9qMW1mU2cwTmlVdFJQdE54S0RyaUN6TG5vaTZtMzBqeHVObl9HLTFDb2NHNG9sMTFFdHgxVUY3X0Y4Z19qX21BWkVYVTRFYlh0QngzZGY?oc=5&hl=en-US&gl=US&ceid=US%3Aen; https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ianZmdW5JRmd4Z2oxdDA4dF9veHhZQWl2RWp5SXk2dDRONmx5Uy0zcEg2dmo3NE11QVIyV1Z3bU1TWHd5WEpNYWtDeHhpS2s0MEtuNU1Jamh4UXprdVlpNQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen; https://news.google.com/rss/articles/CBMixAFBVV95cUxQN0o5VGJ4ZUJIcklBQU95QWFxSDhPNkRiY0MxWjZDN0doMWV3SEh0X1hoODEyN3RrM2tfMktOUnZIR1lXU0lvUlRpdkJhRE12YnlqX2RtSUJZajBSemdLY1JhZnlBRzlvamxTNEpEcm9CV18wTDNSLWpFZFcweWZMellpX1AyZ0RNLUFNMjFSUzc2dkxEM2RXdmlkV2ZES3ZndGNvUGtSUnRSdTVpVVA0TUtXbUd6ZG1kemM0cmtCV3F6Q1lH?oc=5&hl=en-US&gl=US&ceid=US%3Aen],Wells College officials say school closing at semester's end - Spectrum News,https://news.google.com/rss/articles/CBMiogFBVV95cUxOSERjbjNmckRpV1BhRTFyZ25nSjlHNHljTHF4LTk2ZnpOb2hDOTRlV0VDQ2ZOUS1VVXZpT05kaGo2Wm1scnlTdURTYnVhUm5IOTUzcnFNYnZ0RktSMUltcUQzWTNyYnltOURIZnB0RnNzQjJSNGZkRWltZXduaURERUgzVV81OHhBSElCcWFNbmExY0Ftbi1XczI4eGdOcnlXTVE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Wells College officials say school closing at semester's end - Spectrum News,Spectrum News,news_scan
discovered-6e538635d8c2762e,153269,Drake University,Iowa,2024-04-29,2024,program_suspension,Drake University to eliminate three academic programs to aid in balancing budget - Iowa Capital Dispatch,Drake University to eliminate three academic programs to aid in balancing budget - Iowa Capital Dispatch,Drake University to eliminate three academic programs to aid in balancing budget - Iowa Capital Dispatch,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNbWtEX1k0RjFjYVk1eEFSTjNWSGc0SWxlSHY4QmlLMGpuSWtJai1ET2xuWmcxM1RhazB5NTdJNUM4OUV1c2lwNW1UMGNkc214T3pudXBFeXdHVVFpX0UtbFphdVdBbjFORFBtdnZXaWdhaUZ5cHJBX0JMQmZMVWJrU3VyS0tlT21oY0o2TTJiWE5UVExNQnVQTFJOVEFza0NPUkNDQjFvV1dQdTZjNXRHS2kzTlFhRjNzRkZyRFZEazNEQQ?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Drake University to eliminate three academic programs to aid in balancing budget - Iowa Capital Dispatch,Iowa Capital Dispatch,news_scan
discovered-99713d34caeef317,197230,Wells College,New York,2024-04-29,2024,institution_closure,"Students, community brace for the future amid Wells College closure - The Ithaca Voice","Students, community brace for the future amid Wells College closure - The Ithaca Voice","Students, community brace for the future amid Wells College closure - The Ithaca Voice",https://news.google.com/rss/articles/CBMioAFBVV95cUxOMUV3YnUzRWZQVFdONHV3dHB0bkdyU1dqV3NtZXNXQlhNenFVelBJODFqLUptT0RjdlJCN1BkMFdaOVltT1JaSlhXckVTbGpPM0V5VG5Eb3lEUFpjR1hSMXhUYm1mRDNQb0JOR005RFBjb3BDMWpzOFhjbFotVm1wdHByS1RWNFgzQzc2U2RsSzlHeF9FOEotcTRXamlRZEhS?oc=5&hl=en-US&gl=US&ceid=US%3Aen,"Students, community brace for the future amid Wells College closure - The Ithaca Voice",The Ithaca Voice,news_scan
discovered-eaf3242929da7d06,238193,Alverno College,Wisconsin,2024-04-29,2024,staff_layoff,"Alverno College plans layoffs, program changes - BizTimes - Milwaukee Business News","Alverno College plans layoffs, program changes - BizTimes - Milwaukee Business News [also: https://news.google.com/rss/articles/CBMirgFBVV95cUxNMU9JZ1hDc0dpallMM1VLS19YUGtUNHhCQ1ZNak5JMjdObXJIbDZNdzE0ekxQLXpScDFaWXAtQUFWX1ZmTGxNdXZFcmowNmlQN0pFUVFwamo5VGNSTlE2aEtCMU1QbVRULWgzRjdnRF9ya3ozY3VuV2E3dmlWR0hBWHMzWTRudm1Yc3JLSWJnQUxtQVduZFdJYXlyOU9xb3R5WWk3V0I4X3BRNjZ3dUE?oc=5&hl=en-US&gl=US&ceid=US%3Aen]","Alverno College plans layoffs, program changes - BizTimes - Milwaukee Business News",https://news.google.com/rss/articles/CBMidkFVX3lxTE13bE02MW5keWZySHRBY203ZGk4UDNkdE1LczhkTFYyYnU1MzdfZ1ZvWUQ1SW9JdTVnajBJQzcyUUJWVm83aVJNaFVGUnhUWG1oVDlfUjNDZC05SGpBR0tDRUdYY3RoaVZSdDdwSENLd09ZdS1BNUHSAX5BVV95cUxPVGs5UEFjX2x5OUNCT2RmbUs2cTFya3FFNVppaXpPUDZzWVhrVXNHdUstd1pSdmx6NVNGQTVHckw1WUpTUHdYeENHb3FaV2JJMG1Vd0lHaWU3SjhINlRkTnZ1ZXNsOW9saXBSQXFKTWhERjB1TjRWcjVRczRwcFE?oc=5&hl=en-US&gl=US&ceid=US%3Aen,"Alverno College plans layoffs, program changes - BizTimes - Milwaukee Business News",BizTimes - Milwaukee Business News,news_scan
discovered-15d0d4eed7b14d12,213303,Keystone College,Pennsylvania,2024-05-03,2024,campus_closure,"Keystone College in ‘danger of imminent closure,’ accreditor says - Higher Ed Dive","Keystone College in ‘danger of imminent closure,’ accreditor says - Higher Ed Dive","Keystone College in ‘danger of imminent closure,’ accreditor says - Higher Ed Dive",https://news.google.com/rss/articles/CBMioAFBVV95cUxPQllHU0hyQUV2Y0F4cE1lVHBpdF9xMXlqX0pIb2tMdGtUZDQzNGoyN3pCOHdnUnpuUnJiNk9HZFAzR25iVHRSemtfMjdxNXlUdmhqLTZxWUNyODUteGtVTmpYMnc4eXdLcUhDaWVMbWllNElERl9kVUxSbUNONmtYQUJTd0MwN2FMc3h6UnZYWHU0UlF0Uzc0YVY5VmRKZHA1?oc=5&hl=en-US&gl=US&ceid=US%3Aen,"Keystone College in ‘danger of imminent closure,’ accreditor says - Higher Ed Dive",Higher Ed Dive,news_scan
discovered-8763dcc7b9e719eb,196130,Buffalo State University,New York,2024-05-23,2024,hiring_freeze,Program cuts and hiring freeze included in Buffalo State University's financial sustainability plan - WKBW,Program cuts and hiring freeze included in Buffalo State University's financial sustainability plan - WKBW,Program cuts and hiring freeze included in Buffalo State University's financial sustainability plan - WKBW,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOQWNOeFJQUTdGTTVxVnFlaXRpdHU4aldZdE5VRklqVmhTal9JZldTcW9FQS1ONG1tVlptSjZmQl80YndLaGxLUEtnV2JacVdzc2ZwTDBaZVRnSlQ1VnhxZ0paVTRQb0dlSlpYZGNhSXBLbHJxalotMWV1SUVOVjVaNFBzSzBwQjNaSk1wTzlLMl9tRV9XRTBYTEFBMTBmUTJ3Zkh3dWxkZjdSS0gzODE2a3FZV1RITGVJaHRaVUZkVnZ3Ni1FaENfT0Z3U2dkQ2RNaTZRNXpEM3JaUEk?oc=5&hl=en-US&gl=US&ceid=US%3Aen,Program cuts and hiring freeze included in Buffalo State University's financial sustainability plan - WKBW,WKBW,news_scan
